id,Season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,win_by_runs_capped,win_by_wickets_capped,toss_match_win,win_margin_cat,match_year,match_month,is_big_win,win_by_runs_norm,win_by_wickets_norm,win_by_runs_std,win_by_wickets_std
190,IPL-2010,Chennai,,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,tie,0,Kings XI Punjab,0,0,J Theron,"MA Chidambaram Stadium, Chepauk",K Hariharan,DJ Harper,0.0,0,0,Tie or No Result,,,0,0.0,0.0,-0.5682956134911693,-0.9948286507525228
191,IPL-2010,Mumbai,,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,normal,0,Mumbai Indians,0,7,SR Tendulkar,Brabourne Stadium,SS Hazare,SJA Taufel,0.0,7,0,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
192,IPL-2010,Bangalore,,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Royal Challengers Bangalore,36,0,RV Uthappa,M Chinnaswamy Stadium,RE Koertzen,RB Tiffin,36.0,0,0,Medium,,,0,0.2465753424657534,0.0,0.9637596392904415,-0.9948286507525228
193,IPL-2010,Chandigarh,,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,normal,0,Rajasthan Royals,31,0,AC Voges,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,SK Tarapore,31.0,0,0,Medium,,,0,0.21232876712328766,0.0,0.7509741875152177,-0.9948286507525228
194,IPL-2010,Mumbai,,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,SR Tendulkar,Brabourne Stadium,BF Bowden,AM Saheba,0.0,5,1,Medium,,,0,0.0,0.5,-0.5682956134911693,0.481900811083042
195,IPL-2010,Ahmedabad,,Deccan Chargers,Rajasthan Royals,Deccan Chargers,bat,normal,0,Rajasthan Royals,0,8,YK Pathan,"Sardar Patel Stadium, Motera",HDPK Dharmasena,SJA Taufel,0.0,8,0,Large,,,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
196,IPL-2010,Chandigarh,,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,39,0,MK Tiwary,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,S Ravi,39.0,0,1,Medium,,,0,0.26712328767123283,0.0,1.0914309103555757,-0.9948286507525228
197,IPL-2010,Bangalore,,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Delhi Daredevils,17,0,KM Jadhav,M Chinnaswamy Stadium,BG Jerling,RE Koertzen,17.0,0,0,Small,,,0,0.11643835616438356,0.0,0.15517492254459134,-0.9948286507525228
198,IPL-2010,Ahmedabad,,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Rajasthan Royals,17,0,NV Ojha,"Sardar Patel Stadium, Motera",SS Hazare,SJA Taufel,17.0,0,1,Small,,,0,0.11643835616438356,0.0,0.15517492254459134,-0.9948286507525228
199,IPL-2010,Mumbai,,Mumbai Indians,Deccan Chargers,Deccan Chargers,field,normal,0,Mumbai Indians,41,0,Harbhajan Singh,Dr DY Patil Sports Academy,S Das,K Hariharan,41.0,0,0,Medium,,,0,0.2808219178082192,0.0,1.1765450910656652,-0.9948286507525228
200,IPL-2010,Delhi,,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,normal,0,Delhi Daredevils,40,0,DA Warner,Feroz Shah Kotla,SS Hazare,SJA Taufel,40.0,0,1,Medium,,,0,0.273972602739726,0.0,1.1339880007106204,-0.9948286507525228
201,IPL-2010,Mumbai,,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,SL Malinga,Brabourne Stadium,BR Doctrove,SK Tarapore,0.0,4,1,Medium,,,0,0.0,0.4,-0.5682956134911693,0.18655491871592902
202,IPL-2010,Chennai,,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,normal,0,Chennai Super Kings,0,5,M Vijay,"MA Chidambaram Stadium, Chepauk",BG Jerling,RE Koertzen,0.0,5,0,Medium,,,0,0.0,0.5,-0.5682956134911693,0.481900811083042
203,IPL-2010,Delhi,,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,normal,0,Delhi Daredevils,67,0,KD Karthik,Feroz Shah Kotla,HDPK Dharmasena,SJA Taufel,47.5,0,1,Large,,,1,0.45890410958904104,0.0,2.2830294402968283,-0.9948286507525228
204,IPL-2010,Kolkata,2010-01-04,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,24,0,SC Ganguly,Eden Gardens,K Hariharan,DJ Harper,24.0,0,1,Medium,2010.0,1.0,0,0.1643835616438356,0.0,0.4530745550299045,-0.9948286507525228
205,IPL-2010,Chandigarh,2010-02-04,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,bat,normal,0,Royal Challengers Bangalore,0,6,KP Pietersen,"Punjab Cricket Association Stadium, Mohali",BF Bowden,M Erasmus,0.0,6,0,Medium,2010.0,2.0,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
206,IPL-2010,Chennai,2010-03-04,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,normal,0,Chennai Super Kings,23,0,M Vijay,"MA Chidambaram Stadium, Chepauk",RE Koertzen,RB Tiffin,23.0,0,1,Medium,2010.0,3.0,0,0.15753424657534246,0.0,0.4105174646748598,-0.9948286507525228
207,IPL-2010,Mumbai,2010-03-04,Mumbai Indians,Deccan Chargers,Mumbai Indians,bat,normal,0,Mumbai Indians,63,0,AT Rayudu,Brabourne Stadium,BR Doctrove,S Ravi,47.5,0,1,Large,2010.0,3.0,1,0.43150684931506844,0.0,2.1128010788766494,-0.9948286507525228
208,IPL-2010,Kolkata,2010-04-04,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,normal,0,Kings XI Punjab,0,8,DPMD Jayawardene,Eden Gardens,S Asnani,DJ Harper,0.0,8,0,Large,2010.0,4.0,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
209,IPL-2010,Delhi,2010-04-04,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,bat,normal,0,Delhi Daredevils,37,0,PD Collingwood,Feroz Shah Kotla,BF Bowden,M Erasmus,37.0,0,1,Medium,2010.0,4.0,0,0.2534246575342466,0.0,1.0063167296454862,-0.9948286507525228
210,IPL-2010,Nagpur,2010-05-04,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,bat,normal,0,Rajasthan Royals,2,0,SK Warne,"Vidarbha Cricket Association Stadium, Jamtha",HDPK Dharmasena,SJA Taufel,2.0,0,1,Small,2010.0,5.0,0,0.0136986301369863,0.0,-0.48318143278107983,-0.9948286507525228
211,IPL-2010,Chennai,2010-06-04,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,normal,0,Chennai Super Kings,24,0,SK Raina,"MA Chidambaram Stadium, Chepauk",S Asnani,DJ Harper,24.0,0,1,Medium,2010.0,6.0,0,0.1643835616438356,0.0,0.4530745550299045,-0.9948286507525228
212,IPL-2010,Jaipur,2010-07-04,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,bat,normal,0,Rajasthan Royals,0,9,MJ Lumb,Sawai Mansingh Stadium,S Ravi,SK Tarapore,0.0,9,0,Large,2010.0,7.0,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
213,IPL-2010,Kolkata,2010-07-04,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,14,0,SC Ganguly,Eden Gardens,BG Jerling,RE Koertzen,14.0,0,1,Small,2010.0,7.0,0,0.0958904109589041,0.0,0.027503651479457096,-0.9948286507525228
214,IPL-2010,Bangalore,2010-08-04,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,field,normal,0,Deccan Chargers,0,7,TL Suman,M Chinnaswamy Stadium,S Asnani,DJ Harper,0.0,7,1,Large,2010.0,8.0,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
215,IPL-2010,Chandigarh,2010-09-04,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,normal,0,Kings XI Punjab,0,6,KC Sangakkara,"Punjab Cricket Association Stadium, Mohali",M Erasmus,AM Saheba,0.0,6,0,Medium,2010.0,9.0,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
216,IPL-2010,Nagpur,2010-10-04,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,normal,0,Deccan Chargers,0,6,RJ Harris,"Vidarbha Cricket Association Stadium, Jamtha",HDPK Dharmasena,SJA Taufel,0.0,6,0,Medium,2010.0,10.0,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
217,IPL-2010,Bangalore,2010-10-04,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,7,R Vinay Kumar,M Chinnaswamy Stadium,K Hariharan,DJ Harper,0.0,7,1,Large,2010.0,10.0,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
218,IPL-2010,Delhi,2010-11-04,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,normal,0,Kings XI Punjab,0,7,PP Chawla,Feroz Shah Kotla,BF Bowden,AM Saheba,0.0,7,0,Large,2010.0,11.0,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
219,IPL-2010,Jaipur,2010-11-04,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Mumbai Indians,37,0,SR Tendulkar,Sawai Mansingh Stadium,BR Doctrove,SK Tarapore,37.0,0,0,Medium,2010.0,11.0,0,0.2534246575342466,0.0,1.0063167296454862,-0.9948286507525228
220,IPL-2010,Nagpur,2010-12-04,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Deccan Chargers,13,0,Harmeet Singh,"Vidarbha Cricket Association Stadium, Jamtha",RE Koertzen,RB Tiffin,13.0,0,0,Small,2010.0,12.0,0,0.08904109589041095,0.0,-0.015053438875587648,-0.9948286507525228
221,IPL-2010,Mumbai,,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,normal,0,Mumbai Indians,39,0,KA Pollard,Brabourne Stadium,S Asnani,DJ Harper,39.0,0,1,Medium,,,0,0.26712328767123283,0.0,1.0914309103555757,-0.9948286507525228
222,IPL-2010,Chennai,,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,0,Chennai Super Kings,0,9,R Ashwin,"MA Chidambaram Stadium, Chepauk",SS Hazare,SJA Taufel,0.0,9,0,Large,,,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
223,IPL-2010,Jaipur,,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,normal,0,Royal Challengers Bangalore,0,5,KP Pietersen,Sawai Mansingh Stadium,BR Doctrove,S Ravi,0.0,5,0,Medium,,,0,0.0,0.5,-0.5682956134911693,0.481900811083042
224,IPL-2010,Chennai,,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,normal,0,Delhi Daredevils,0,6,G Gambhir,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,SS Hazare,0.0,6,0,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
225,IPL-2010,Dharamsala,,Kings XI Punjab,Deccan Chargers,Deccan Chargers,field,normal,0,Deccan Chargers,0,5,RG Sharma,Himachal Pradesh Cricket Association Stadium,M Erasmus,AM Saheba,0.0,5,1,Medium,,,0,0.0,0.5,-0.5682956134911693,0.481900811083042
226,IPL-2010,Bangalore,,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,57,0,R McLaren,M Chinnaswamy Stadium,HDPK Dharmasena,SJA Taufel,47.5,0,0,Large,,,1,0.3904109589041096,0.0,1.8574585367463812,-0.9948286507525228
227,IPL-2010,Kolkata,,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,normal,0,Kolkata Knight Riders,0,8,JD Unadkat,Eden Gardens,BG Jerling,RB Tiffin,0.0,8,0,Large,,,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
228,IPL-2010,Dharamsala,,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,MS Dhoni,Himachal Pradesh Cricket Association Stadium,BF Bowden,AM Saheba,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
229,IPL-2010,Delhi,,Deccan Chargers,Delhi Daredevils,Deccan Chargers,bat,normal,0,Deccan Chargers,11,0,A Symonds,Feroz Shah Kotla,BR Doctrove,SK Tarapore,11.0,0,1,Small,,,0,0.07534246575342465,0.0,-0.10016761958567713,-0.9948286507525228
230,IPL-2010,Kolkata,,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,normal,0,Kolkata Knight Riders,0,9,M Kartik,Eden Gardens,BG Jerling,RE Koertzen,0.0,9,0,Large,,,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
231,IPL-2010,Mumbai,,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,normal,0,Mumbai Indians,35,0,KA Pollard,Dr DY Patil Sports Academy,BR Doctrove,RB Tiffin,35.0,0,1,Medium,,,0,0.23972602739726026,0.0,0.9212025489353968,-0.9948286507525228
232,IPL-2010,Mumbai,,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,normal,0,Chennai Super Kings,38,0,DE Bollinger,Dr DY Patil Sports Academy,BR Doctrove,RB Tiffin,38.0,0,1,Medium,,,0,0.2602739726027397,0.0,1.048873820000531,-0.9948286507525228
233,IPL-2010,Mumbai,,Deccan Chargers,Royal Challengers Bangalore,Deccan Chargers,bat,normal,0,Royal Challengers Bangalore,0,9,A Kumble,Dr DY Patil Sports Academy,RE Koertzen,SJA Taufel,0.0,9,0,Large,,,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
234,IPL-2010,Mumbai,,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,normal,0,Chennai Super Kings,22,0,SK Raina,Dr DY Patil Sports Academy,RE Koertzen,SJA Taufel,22.0,0,1,Medium,,,0,0.1506849315068493,0.0,0.36796037431981504,-0.9948286507525228
235,IPL-2011,Chennai,2011-08-04,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Chennai Super Kings,2,0,S Anirudha,"MA Chidambaram Stadium, Chepauk",BR Doctrove,PR Reiffel,2.0,0,1,Small,2011.0,8.0,0,0.0136986301369863,0.0,-0.48318143278107983,-0.9948286507525228
236,IPL-2011,Hyderabad,2011-09-04,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,8,SK Trivedi,"Rajiv Gandhi International Stadium, Uppal",RE Koertzen,SK Tarapore,0.0,8,1,Large,2011.0,9.0,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
237,IPL-2011,Kochi,2011-09-04,Kochi Tuskers Kerala,Royal Challengers Bangalore,Kochi Tuskers Kerala,bat,normal,0,Royal Challengers Bangalore,0,6,AB de Villiers,Nehru Stadium,HDPK Dharmasena,K Hariharan,0.0,6,0,Medium,2011.0,9.0,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
238,IPL-2011,Delhi,2011-10-04,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,bat,normal,0,Mumbai Indians,0,8,SL Malinga,Feroz Shah Kotla,AM Saheba,RB Tiffin,0.0,8,0,Large,2011.0,10.0,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
239,IPL-2011,Mumbai,2011-10-04,Kings XI Punjab,Pune Warriors,Kings XI Punjab,bat,normal,0,Pune Warriors,0,7,SB Wagh,Dr DY Patil Sports Academy,BR Doctrove,PR Reiffel,0.0,7,0,Large,2011.0,10.0,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
240,IPL-2011,Kolkata,2011-11-04,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,9,0,JH Kallis,Eden Gardens,RE Koertzen,SK Tarapore,9.0,0,1,Small,2011.0,11.0,0,0.06164383561643835,0.0,-0.18528180029576663,-0.9948286507525228
241,IPL-2011,Jaipur,2011-12-04,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,normal,0,Rajasthan Royals,0,6,SK Warne,Sawai Mansingh Stadium,Aleem Dar,RB Tiffin,0.0,6,0,Medium,2011.0,12.0,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
242,IPL-2011,Bangalore,2011-12-04,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,9,SR Tendulkar,M Chinnaswamy Stadium,HDPK Dharmasena,AL Hill,0.0,9,1,Large,2011.0,12.0,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
243,IPL-2011,Chandigarh,,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,PC Valthaty,"Punjab Cricket Association Stadium, Mohali",Asad Rauf,SL Shastri,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
244,IPL-2011,Mumbai,,Kochi Tuskers Kerala,Pune Warriors,Kochi Tuskers Kerala,bat,normal,0,Pune Warriors,0,4,MD Mishra,Dr DY Patil Sports Academy,S Asnani,PR Reiffel,0.0,4,0,Medium,,,0,0.0,0.4,-0.5682956134911693,0.18655491871592902
245,IPL-2011,Hyderabad,,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Deccan Chargers,33,0,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",RE Koertzen,S Ravi,33.0,0,0,Medium,,,0,0.22602739726027396,0.0,0.8360883682253072,-0.9948286507525228
246,IPL-2011,Jaipur,,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,9,G Gambhir,Sawai Mansingh Stadium,Aleem Dar,SS Hazare,0.0,9,1,Large,,,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
247,IPL-2011,Mumbai,,Mumbai Indians,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,normal,0,Kochi Tuskers Kerala,0,8,BB McCullum,Wankhede Stadium,BR Doctrove,PR Reiffel,0.0,8,1,Large,,,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
248,IPL-2011,Chennai,,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,normal,0,Chennai Super Kings,21,0,MEK Hussey,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,AL Hill,21.0,0,1,Medium,,,0,0.14383561643835616,0.0,0.3254032839647703,-0.9948286507525228
249,IPL-2011,Hyderabad,,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,8,PC Valthaty,"Rajiv Gandhi International Stadium, Uppal",RE Koertzen,S Ravi,0.0,8,1,Large,,,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
250,IPL-2011,Mumbai,,Pune Warriors,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,3,Yuvraj Singh,Dr DY Patil Sports Academy,Asad Rauf,AM Saheba,0.0,3,1,Small,,,0,0.0,0.30000000000000004,-0.5682956134911693,-0.10879097365118393
251,IPL-2011,Kolkata,,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,L Balaji,Eden Gardens,Aleem Dar,RB Tiffin,0.0,8,1,Large,,,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
252,IPL-2011,Kochi,,Chennai Super Kings,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,normal,1,Kochi Tuskers Kerala,0,7,BB McCullum,Nehru Stadium,K Hariharan,AL Hill,0.0,7,1,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
253,IPL-2011,Delhi,,Deccan Chargers,Delhi Daredevils,Deccan Chargers,bat,normal,0,Deccan Chargers,16,0,S Sohal,Feroz Shah Kotla,PR Reiffel,RJ Tucker,16.0,0,1,Small,,,0,0.1095890410958904,0.0,0.11261783218954659,-0.9948286507525228
254,IPL-2011,Mumbai,,Pune Warriors,Mumbai Indians,Pune Warriors,bat,normal,0,Mumbai Indians,0,7,MM Patel,Wankhede Stadium,Asad Rauf,AM Saheba,0.0,7,0,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
255,IPL-2011,Kolkata,,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kochi Tuskers Kerala,6,0,DPMD Jayawardene,Eden Gardens,Aleem Dar,RB Tiffin,6.0,0,0,Small,,,0,0.0410958904109589,0.0,-0.31295307136090084,-0.9948286507525228
256,IPL-2011,Chandigarh,,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kings XI Punjab,48,0,SE Marsh,"Punjab Cricket Association Stadium, Mohali",S Asnani,PR Reiffel,47.5,0,0,Medium,,,0,0.3287671232876712,0.0,1.4744447235509783,-0.9948286507525228
257,IPL-2011,Mumbai,,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,8,0,Harbhajan Singh,Wankhede Stadium,Asad Rauf,AM Saheba,8.0,0,0,Small,,,0,0.0547945205479452,0.0,-0.22783889065081137,-0.9948286507525228
258,IPL-2011,Kolkata,,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,9,CH Gayle,Eden Gardens,SS Hazare,RB Tiffin,0.0,9,1,Large,,,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
259,IPL-2011,Delhi,,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,normal,0,Delhi Daredevils,29,0,DA Warner,Feroz Shah Kotla,S Asnani,RE Koertzen,29.0,0,0,Medium,,,0,0.19863013698630136,0.0,0.6658600068051282,-0.9948286507525228
260,IPL-2011,Hyderabad,,Mumbai Indians,Deccan Chargers,Deccan Chargers,field,normal,0,Mumbai Indians,37,0,SL Malinga,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,AL Hill,37.0,0,0,Medium,,,0,0.2534246575342466,0.0,1.0063167296454862,-0.9948286507525228
261,IPL-2011,Jaipur,,Kochi Tuskers Kerala,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,8,SK Warne,Sawai Mansingh Stadium,BR Doctrove,SK Tarapore,0.0,8,1,Large,,,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
262,IPL-2011,Chennai,,Chennai Super Kings,Pune Warriors,Pune Warriors,field,normal,0,Chennai Super Kings,25,0,MEK Hussey,"MA Chidambaram Stadium, Chepauk",Aleem Dar,RB Tiffin,25.0,0,0,Medium,,,0,0.17123287671232876,0.0,0.4956316453849493,-0.9948286507525228
263,IPL-2011,Delhi,,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,3,V Kohli,Feroz Shah Kotla,S Asnani,RJ Tucker,0.0,3,1,Small,,,0,0.0,0.30000000000000004,-0.5682956134911693,-0.10879097365118393
264,IPL-2011,Mumbai,,Pune Warriors,Chennai Super Kings,Pune Warriors,bat,normal,0,Chennai Super Kings,0,8,DE Bollinger,Dr DY Patil Sports Academy,Asad Rauf,SL Shastri,0.0,8,0,Large,,,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
265,IPL-2011,Kochi,,Deccan Chargers,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,normal,0,Deccan Chargers,55,0,I Sharma,Nehru Stadium,HDPK Dharmasena,AL Hill,47.5,0,0,Large,,,1,0.37671232876712324,0.0,1.7723443560362917,-0.9948286507525228
266,IPL-2011,Delhi,,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kolkata Knight Riders,17,0,MK Tiwary,Feroz Shah Kotla,PR Reiffel,RJ Tucker,17.0,0,0,Small,,,0,0.11643835616438356,0.0,0.15517492254459134,-0.9948286507525228
267,IPL-2011,Jaipur,,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,J Botha,Sawai Mansingh Stadium,Asad Rauf,SK Tarapore,0.0,7,1,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
268,IPL-2011,Bangalore,,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,normal,0,Royal Challengers Bangalore,26,0,V Kohli,M Chinnaswamy Stadium,Aleem Dar,SS Hazare,26.0,0,0,Medium,,,0,0.1780821917808219,0.0,0.538188735739994,-0.9948286507525228
269,IPL-2011,Kochi,,Delhi Daredevils,Kochi Tuskers Kerala,Delhi Daredevils,bat,normal,0,Delhi Daredevils,38,0,V Sehwag,Nehru Stadium,HDPK Dharmasena,AL Hill,38.0,0,1,Medium,,,0,0.2602739726027397,0.0,1.048873820000531,-0.9948286507525228
270,IPL-2011,Kolkata,,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,Iqbal Abdulla,Eden Gardens,AM Saheba,SL Shastri,0.0,8,1,Large,,,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
271,IPL-2011,Jaipur,2011-01-05,Pune Warriors,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,LRPL Taylor,Sawai Mansingh Stadium,SK Tarapore,SJA Taufel,0.0,6,1,Medium,2011.0,1.0,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
272,IPL-2011,Chennai,2011-01-05,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,normal,0,Chennai Super Kings,19,0,JA Morkel,"MA Chidambaram Stadium, Chepauk",Aleem Dar,RB Tiffin,19.0,0,1,Small,2011.0,1.0,0,0.13013698630136986,0.0,0.2402891032546808,-0.9948286507525228
273,IPL-2011,Mumbai,2011-02-05,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,normal,0,Mumbai Indians,23,0,KA Pollard,Wankhede Stadium,HDPK Dharmasena,PR Reiffel,23.0,0,0,Medium,2011.0,2.0,0,0.15753424657534246,0.0,0.4105174646748598,-0.9948286507525228
274,IPL-2011,Delhi,2011-02-05,Delhi Daredevils,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,normal,0,Kochi Tuskers Kerala,0,7,P Parameswaran,Feroz Shah Kotla,Asad Rauf,SL Shastri,0.0,7,1,Large,2011.0,2.0,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
275,IPL-2011,Hyderabad,2011-03-05,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,field,normal,0,Kolkata Knight Riders,20,0,YK Pathan,"Rajiv Gandhi International Stadium, Uppal",S Asnani,RJ Tucker,20.0,0,0,Medium,2011.0,3.0,0,0.136986301369863,0.0,0.28284619360972557,-0.9948286507525228
276,IPL-2011,Chennai,2011-04-05,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,8,MEK Hussey,"MA Chidambaram Stadium, Chepauk",SS Hazare,RB Tiffin,0.0,8,0,Large,2011.0,4.0,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
